cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
141	Lachnospiraceae_Tyzzerella	Oscillospiraceae_Oscillibacter	0.013386171987065286
142	Lachnospiraceae_Syntrophococcus	Lachnospiraceae_Blautia	0.013778667227679103
143	Lachnospiraceae_Blautia	Lachnospiraceae_Syntrophococcus	0.013778667227679103
144	Atopobiaceae_uncultured	Prevotellaceae_Alloprevotella	0.015310315958133773
145	Prevotellaceae_Alloprevotella	Atopobiaceae_uncultured	0.015310315958133773
146	Barnesiellaceae_Coprobacter	Tannerellaceae_Parabacteroides	0.01599881696071191
147	Tannerellaceae_Parabacteroides	Barnesiellaceae_Coprobacter	0.01599881696071191
148	Lachnospiraceae_Syntrophococcus	Ruminococcaceae_Subdoligranulum	0.016169440388285765
149	Ruminococcaceae_Subdoligranulum	Lachnospiraceae_Syntrophococcus	0.016169440388285765
150	Muribaculaceae_Muribaculaceae	Prevotellaceae_Paraprevotella	0.01638521846670596
151	Prevotellaceae_Paraprevotella	Muribaculaceae_Muribaculaceae	0.01638521846670596
152	Peptococcaceae_Peptococcus	Lachnospiraceae_Syntrophococcus	0.016927468025882707
153	Lachnospiraceae_Syntrophococcus	Peptococcaceae_Peptococcus	0.016927468025882707
154	Lachnospiraceae_[Ruminococcus]_gnavus_group	Tannerellaceae_Parabacteroides	0.01722536369855803
155	Tannerellaceae_Parabacteroides	Lachnospiraceae_[Ruminococcus]_gnavus_group	0.01722536369855803
156	Peptococcaceae_Peptococcus	Lachnospiraceae_Blautia	0.01769570097620145
157	Lachnospiraceae_Blautia	Peptococcaceae_Peptococcus	0.01769570097620145
158	Bifidobacteriaceae_Bifidobacterium	Prevotellaceae_Paraprevotella	0.01774743204527833
159	Prevotellaceae_Paraprevotella	Bifidobacteriaceae_Bifidobacterium	0.01774743204527833
160	Fusobacteriaceae_Fusobacterium	Ruminococcaceae_Incertae_Sedis	0.017820873800966478
161	Ruminococcaceae_Incertae_Sedis	Fusobacteriaceae_Fusobacterium	0.017820873800966478
162	Sutterellaceae_Sutterella	Succinivibrionaceae_Anaerobiospirillum	0.018379991890943335
163	Succinivibrionaceae_Anaerobiospirillum	Sutterellaceae_Sutterella	0.018379991890943335
164	Atopobiaceae_Olsenella	Oscillospiraceae_Flavonifractor	0.019419635138384767
165	Oscillospiraceae_Flavonifractor	Atopobiaceae_Olsenella	0.019419635138384767
166	Acidaminococcaceae_Phascolarctobacterium	Atopobiaceae_Libanicoccus	0.02075754985764686
167	Atopobiaceae_Libanicoccus	Acidaminococcaceae_Phascolarctobacterium	0.02075754985764686
168	Bifidobacteriaceae_Bifidobacterium	Prevotellaceae_Alloprevotella	0.0232742426189698
169	Prevotellaceae_Alloprevotella	Bifidobacteriaceae_Bifidobacterium	0.0232742426189698
170	Lachnospiraceae_Oribacterium	Coriobacteriaceae_Coriobacterium	0.0240787642054879
171	uncultured_uncultured	Eubacteriaceae_Eubacterium	0.0240787642054879
