cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
175	Muribaculaceae_Muribaculaceae	Prevotellaceae_Prevotella	0.041390210758547714
176	Prevotellaceae_Prevotella	Muribaculaceae_Muribaculaceae	0.041390210758547714
177	Oscillospiraceae_Flavonifractor	Oscillospiraceae_Colidextribacter	0.04237003047936166
178	Oscillospiraceae_Colidextribacter	Oscillospiraceae_Flavonifractor	0.04237003047936166
179	Barnesiellaceae_Barnesiella	Oscillospiraceae_Colidextribacter	0.042601554531180946
180	Rikenellaceae_Alistipes	Leuconostocaceae_Leuconostoc	0.042601554531180946
181	Akkermansiaceae_Akkermansia	Gastranaerophilales_Gastranaerophilales	0.042601554531180946
182	Gastranaerophilales_Gastranaerophilales	Akkermansiaceae_Akkermansia	0.042601554531180946
183	Leuconostocaceae_Leuconostoc	Rikenellaceae_Alistipes	0.042601554531180946
184	Oscillospiraceae_Colidextribacter	Barnesiellaceae_Barnesiella	0.042601554531180946
185	Lachnospiraceae_Oribacterium	Lachnospiraceae_Lachnoclostridium	0.042928518163615134
186	Lachnospiraceae_Lachnoclostridium	Lachnospiraceae_Oribacterium	0.042928518163615134
187	Prevotellaceae_Paraprevotella	Oscillospiraceae_Colidextribacter	0.04452006565484228
188	Oscillospiraceae_Colidextribacter	Prevotellaceae_Paraprevotella	0.04452006565484228
189	Clostridiaceae_Clostridium_sensu_stricto_1	Prevotellaceae_Paraprevotella	0.04662016680808552
190	Prevotellaceae_Paraprevotella	Clostridiaceae_Clostridium_sensu_stricto_1	0.04662016680808552
191	Lachnospiraceae_Oribacterium	Coriobacteriaceae_Coriobacterium	0.04798579185146521
192	Coriobacteriaceae_Coriobacterium	Lachnospiraceae_Oribacterium	0.04798579185146521
193	Desulfovibrionaceae_Bilophila	Gastranaerophilales_Gastranaerophilales	0.04798579185146521
194	Gastranaerophilales_Gastranaerophilales	Desulfovibrionaceae_Bilophila	0.04798579185146521
